ba,year,elec_escalation_res,elec_escalation_com,elec_escalation_ind,elec_escalation_trans,nerc_region_abbr,scenario
p28,2047,1.8209878973699665,1.5816127921698446,1.6379477932743443,1.4573690406351951,SRSG,AEO2023 Reference case
p28,2048,1.8631171663550263,1.6098019872835763,1.6686975167112088,1.478230357642011,SRSG,AEO2023 Reference case
p28,2049,1.9139963175049861,1.6503893470966808,1.7190523269777387,1.5079007051328508,SRSG,AEO2023 Reference case
p28,2050,1.9622511003485625,1.6840665972360542,1.7548143304507253,1.5354813317370806,SRSG,AEO2023 Reference case
p29,2014,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p29,2015,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p29,2016,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p29,2017,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p29,2018,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p29,2019,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p29,2020,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p29,2021,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p29,2022,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p29,2023,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p29,2024,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p29,2025,0.9952653417095582,0.9798296184945244,0.964409047620158,0.9942978826031851,SRSG,AEO2023 Reference case
p29,2026,0.9952667178859117,0.9656023966224876,0.9386154754770694,0.9886261234171171,SRSG,AEO2023 Reference case
p29,2027,1.0032372255092024,0.9592278889203134,0.915217451408665,0.9930145372789989,SRSG,AEO2023 Reference case
p29,2028,1.00719556742771,0.9496840429388645,0.9007650497480536,0.9843380837912747,SRSG,AEO2023 Reference case
p29,2029,1.0170829358031315,0.9467765174268448,0.8906110771155623,0.9821665110199921,SRSG,AEO2023 Reference case
p29,2030,1.0452924867881335,0.9653371479921454,0.911884703235514,0.9960852510820012,SRSG,AEO2023 Reference case
p29,2031,1.0792780028378284,0.9863745450058307,0.9269713430292266,1.0171412449187465,SRSG,AEO2023 Reference case
p29,2032,1.1126150340079937,1.009806051418771,0.9555978343965593,1.0318663605431797,SRSG,AEO2023 Reference case
p29,2033,1.1579579041415184,1.0494350999330595,1.0082797389896894,1.0571517527024763,SRSG,AEO2023 Reference case
p29,2034,1.1939377290903572,1.0704458935496972,1.0229178485070254,1.0772816289708635,SRSG,AEO2023 Reference case
p29,2035,1.2209341041653876,1.0862976896569427,1.0436926450028596,1.0861211713780945,SRSG,AEO2023 Reference case
p29,2036,1.2527188084086516,1.1108136526277628,1.0730191633852728,1.1008057837694554,SRSG,AEO2023 Reference case
p29,2037,1.3034250200635042,1.1594570315379835,1.1372337757122104,1.1340167440519233,SRSG,AEO2023 Reference case
p29,2038,1.3610706774358072,1.213539283547939,1.202921725887209,1.1746029818526302,SRSG,AEO2023 Reference case
p29,2039,1.4114808582661447,1.2546286720418618,1.245454321363532,1.2084967328801017,SRSG,AEO2023 Reference case
p29,2040,1.4573570731909453,1.2953626941250374,1.3044201467874872,1.2355420558441976,SRSG,AEO2023 Reference case
p29,2041,1.5223716197572743,1.3579722674801742,1.3887423397591028,1.279352489338696,SRSG,AEO2023 Reference case
p29,2042,1.5847134024821177,1.408367936564936,1.4455562858028925,1.3242322235575563,SRSG,AEO2023 Reference case
